C206.txt;685,96;10,41;3;;;;;;;;;;;;
C207.txt;588,29;12,49;3;;;;;;;;;;;;
C207.txt;769,47;10,39;3;;;;;;;;;;;;
C207.txt;685,76;10,49;3;;;;;;;;;;;;
C207.txt;761,4;10,4;3;;;;;;;;;;;;
C207.txt;588,29;10,71;3;;;;;;;;;;;;
C207.txt;685,76;10,55;3;;;;;;;;;;;;
C207.txt;683,27;10,49;3;;;;;;;;;;;;
C207.txt;588,29;11,7;3;;;;;;;;;;;;
C207.txt;685,76;10,46;3;;;;;;;;;;;;
C207.txt;588,29;11,59;3;;;;;;;;;;;;
C208.txt;588,32;11,54;3;;;;;;;;;;;;
C208.txt;588,32;10,7;3;;;;;;;;;;;;
C208.txt;588,32;10,52;3;;;;;;;;;;;;
C208.txt;588,32;10,56;3;;;;;;;;;;;;
C208.txt;588,32;10,64;3;;;;;;;;;;;;
C208.txt;588,32;10,58;3;;;;;;;;;;;;
C208.txt;588,32;10,73;3;;;;;;;;;;;;
C208.txt;588,32;10,59;3;;;;;;;;;;;;
C208.txt;588,32;10,61;3;;;;;;;;;;;;
C208.txt;588,32;10,55;3;;;;;;;;;;;;
rC101.txt;1666,91;10,42;16;;;;;;;;;;;;
rC101.txt;1679,68;9,71;16;;;;;;;;;;;;
rC101.txt;1651,73;9,69;16;;;;;;;;;;;;
rC101.txt;1661,21;9,65;16;;;;;;;;;;;;
rC101.txt;1662,25;9,7;16;;;;;;;;;;;;
rC101.txt;1644,22;9,64;16;;;;;;;;;;;;
rC101.txt;1682,73;10,13;16;;;;;;;;;;;;
rC101.txt;1671,6;9,74;16;;;;;;;;;;;;
rC101.txt;1669,65;9,68;16;;;;;;;;;;;;
rC101.txt;1676,05;9,81;16;;;;;;;;;;;;
rC102.txt;1485,37;10,31;14;;;;;;;;;;;;
rC102.txt;1486,57;9,87;14;;;;;;;;;;;;
rC102.txt;1507,05;9,55;14;;;;;;;;;;;;
rC102.txt;1488,45;9,83;14;;;;;;;;;;;;
rC102.txt;1508,99;9,85;14;;;;;;;;;;;;
rC102.txt;1509,48;9,63;14;;;;;;;;;;;;
rC102.txt;1480,17;9,96;14;;;;;;;;;;;;
rC102.txt;1477,9;9,65;14;;;;;;;;;;;;
rC102.txt;1536,21;9,82;14;;;;;;;;;;;;
rC102.txt;1505,99;9,58;14;;;;;;;;;;;;
rC103.txt;1343,52;10,42;12;;;;;;;;;;;;
rC103.txt;1288,55;9,36;12;;;;;;;;;;;;
rC103.txt;1319,44;9,52;12;;;;;;;;;;;;
rC103.txt;1313,48;9,41;12;;;;;;;;;;;;
rC103.txt;1341,09;9,43;12;;;;;;;;;;;;
rC103.txt;1344,71;9,54;12;;;;;;;;;;;;
rC103.txt;1332,47;9,51;12;;;;;;;;;;;;
rC103.txt;1320,73;9,57;12;;;;;;;;;;;;
rC103.txt;1344,73;9,45;12;;;;;;;;;;;;
rC103.txt;1334,49;9,61;12;;;;;;;;;;;;
rC104.txt;1261,37;9,84;10;;;;;;;;;;;;
rC104.txt;1356;9,36;10;;;;;;;;;;;;
rC104.txt;1267,43;9,11;10;;;;;;;;;;;;
rC104.txt;1225,69;9,14;10;;;;;;;;;;;;
rC104.txt;1180,46;9,11;10;;;;;;;;;;;;
rC104.txt;1308,43;9,16;10;;;;;;;;;;;;
rC104.txt;1161,38;9,05;10;;;;;;;;;;;;
rC104.txt;1163,26;9,32;10;;;;;;;;;;;;
rC104.txt;1221,18;9,16;10;;;;;;;;;;;;
rC104.txt;1344,44;9,14;10;;;;;;;;;;;;
rC105.txt;1571,18;10,65;15;;;;;;;;;;;;
rC105.txt;1568,39;9,58;15;;;;;;;;;;;;
rC105.txt;1570,79;9,85;15;;;;;;;;;;;;
rC105.txt;1631,57;9,61;15;;;;;;;;;;;;
rC105.txt;1577,04;9,63;15;;;;;;;;;;;;
rC105.txt;1561,49;9,87;15;;;;;;;;;;;;
rC105.txt;1537,84;9,59;15;;;;;;;;;;;;
rC105.txt;1571,9;9,97;15;;;;;;;;;;;;
rC105.txt;1566,06;9,55;15;;;;;;;;;;;;
rC105.txt;1564,85;9,88;15;;;;;;;;;;;;
rC106.txt;1417,16;9,98;13;;;;;;;;;;;;
rC106.txt;1395,23;9,57;13;;;;;;;;;;;;
rC106.txt;1443,8;9,26;13;;;;;;;;;;;;
rC106.txt;1411,2;9,59;13;;;;;;;;;;;;
rC106.txt;1410,27;9,52;13;;;;;;;;;;;;
rC106.txt;1458,18;9,33;13;;;;;;;;;;;;
rC106.txt;1412,08;9,62;13;;;;;;;;;;;;
rC106.txt;1443,6;9,28;13;;;;;;;;;;;;
rC106.txt;1447,6;9,57;13;;;;;;;;;;;;
rC106.txt;1429,4;9,41;13;;;;;;;;;;;;
rC107.txt;1265,66;10,53;12;;;;;;;;;;;;
rC107.txt;1322;9,49;12;;;;;;;;;;;;
rC107.txt;1245,86;9,61;12;;;;;;;;;;;;
rC107.txt;1241,45;9,53;12;;;;;;;;;;;;
rC107.txt;1296,87;9,52;12;;;;;;;;;;;;
rC107.txt;1263,78;9,71;12;;;;;;;;;;;;
rC107.txt;1257,94;9,57;12;;;;;;;;;;;;
rC107.txt;1222,73;9,65;12;;;;;;;;;;;;
rC107.txt;1285,13;9,5;12;;;;;;;;;;;;
rC107.txt;1250,43;9,68;12;;;;;;;;;;;;
rC108.txt;1171,47;10,01;11;;;;;;;;;;;;
rC108.txt;1212,98;9,42;11;;;;;;;;;;;;
rC108.txt;1151,51;9,27;11;;;;;;;;;;;;
rC108.txt;1151,33;9,49;11;;;;;;;;;;;;
rC108.txt;1214,77;9,46;11;;;;;;;;;;;;
rC108.txt;1220,76;9,21;11;;;;;;;;;;;;
rC108.txt;1166,45;9,52;11;;;;;;;;;;;;
rC108.txt;1183,23;9,19;11;;;;;;;;;;;;
rC108.txt;1212,29;9,4;11;;;;;;;;;;;;
rC108.txt;1181,11;9,11;11;;;;;;;;;;;;
rC201.txt;1300,43;9,85;8;;;;;;;;;;;;
rC201.txt;1290,61;9,06;8;;;;;;;;;;;;
rC201.txt;1300,88;9,14;8;;;;;;;;;;;;
rC201.txt;1308,25;9,19;8;;;;;;;;;;;;
rC201.txt;1303,25;9,11;8;;;;;;;;;;;;
rC201.txt;1301,32;8,99;8;;;;;;;;;;;;
rC201.txt;1282,4;9,09;8;;;;;;;;;;;;
rC201.txt;1288,68;9,03;8;;;;;;;;;;;;
rC201.txt;1293,19;9,03;8;;;;;;;;;;;;
rC201.txt;1294,87;9,06;8;;;;;;;;;;;;
rC202.txt;1146,99;10,31;7;;;;;;;;;;;;
rC202.txt;1141,2;9,75;7;;;;;;;;;;;;
rC202.txt;1119,06;9,56;7;;;;;;;;;;;;
rC202.txt;1118,2;9,9;7;;;;;;;;;;;;
rC202.txt;1137,07;9,76;7;;;;;;;;;;;;
rC202.txt;1124,87;9,6;7;;;;;;;;;;;;
rC202.txt;1139,45;9,84;7;;;;;;;;;;;;
rC202.txt;1112,18;9,53;7;;;;;;;;;;;;
rC202.txt;1121,92;9,81;7;;;;;;;;;;;;
rC202.txt;1140,4;9,53;7;;;;;;;;;;;;
rC203.txt;969,26;13,44;4;;;;;;;;;;;;
rC203.txt;962,11;11,82;4;;;;;;;;;;;;
rC203.txt;979,14;11,4;4;;;;;;;;;;;;
rC203.txt;963,56;11,65;4;;;;;;;;;;;;
rC203.txt;950,01;11,32;4;;;;;;;;;;;;
rC203.txt;1015,28;11,71;4;;;;;;;;;;;;
rC203.txt;980,35;11,51;4;;;;;;;;;;;;
rC203.txt;1018,48;12,22;4;;;;;;;;;;;;
rC203.txt;984,54;11,28;4;;;;;;;;;;;;
rC203.txt;977,62;12,08;4;;;;;;;;;;;;
rC204.txt;851,48;13,37;3;;;;;;;;;;;;
rC204.txt;847,14;12,05;3;;;;;;;;;;;;
rC204.txt;801,55;12,52;3;;;;;;;;;;;;
rC204.txt;798,56;12,73;3;;;;;;;;;;;;
rC204.txt;803,77;12,45;3;;;;;;;;;;;;
rC204.txt;815,73;12,28;3;;;;;;;;;;;;
rC204.txt;799,31;12,47;3;;;;;;;;;;;;
rC204.txt;863,05;12,15;3;;;;;;;;;;;;
rC204.txt;806,76;12,01;3;;;;;;;;;;;;
rC204.txt;803,77;12,13;3;;;;;;;;;;;;
rC205.txt;1175,73;10,08;7;;;;;;;;;;;;
rC205.txt;1176,36;9,64;7;;;;;;;;;;;;
rC205.txt;1171,51;9,34;7;;;;;;;;;;;;
rC205.txt;1175,49;14,09;7;;;;;;;;;;;;
rC205.txt;1190,27;9,69;7;;;;;;;;;;;;
rC205.txt;1217,31;9,68;7;;;;;;;;;;;;
rC205.txt;1172,59;9,57;7;;;;;;;;;;;;
rC205.txt;1190,42;9,36;7;;;;;;;;;;;;
rC205.txt;1186,88;9,51;7;;;;;;;;;;;;
rC205.txt;1182,52;9,31;7;;;;;;;;;;;;
rC206.txt;1080,77;10,77;5;;;;;;;;;;;;
rC206.txt;1118,26;9,84;5;;;;;;;;;;;;
rC206.txt;1079,55;9,84;5;;;;;;;;;;;;
rC206.txt;1066,37;10,04;5;;;;;;;;;;;;
rC206.txt;1065,46;9,74;5;;;;;;;;;;;;
rC206.txt;1092,44;9,94;5;;;;;;;;;;;;
rC206.txt;1069,1;9,71;5;;;;;;;;;;;;
rC206.txt;1101,8;10,01;5;;;;;;;;;;;;
rC206.txt;1068,94;9,64;5;;;;;;;;;;;;
rC206.txt;1091,2;10,18;5;;;;;;;;;;;;
rC207.txt;1038,07;13,79;4;;;;;;;;;;;;
rC207.txt;1018,06;12,62;4;;;;;;;;;;;;
rC207.txt;1036,04;12,17;4;;;;;;;;;;;;
rC207.txt;1048,9;11,82;4;;;;;;;;;;;;
rC207.txt;1024,06;12,62;4;;;;;;;;;;;;
rC207.txt;1032,46;11,61;4;;;;;;;;;;;;
rC207.txt;1044,51;12,37;4;;;;;;;;;;;;
rC207.txt;1015,2;12,47;4;;;;;;;;;;;;
rC207.txt;1027,04;12,67;4;;;;;;;;;;;;
rC207.txt;1030,76;12,32;4;;;;;;;;;;;;
rC208.txt;820,58;12,22;4;;;;;;;;;;;;
rC208.txt;798,68;11,28;4;;;;;;;;;;;;
rC208.txt;806,01;11,57;4;;;;;;;;;;;;
rC208.txt;827,21;11,84;4;;;;;;;;;;;;
rC208.txt;841,93;12,2;4;;;;;;;;;;;;
rC208.txt;798,8;12,54;4;;;;;;;;;;;;
rC208.txt;837,01;11,59;4;;;;;;;;;;;;
rC208.txt;820,11;11,49;4;;;;;;;;;;;;
rC208.txt;797,63;11,45;4;;;;;;;;;;;;
rC208.txt;796,42;11,71;4;;;;;;;;;;;;
