C101.txt;828,94;6,17;10
C101.txt;828,94;5,14;10
C101.txt;828,94;5,05;10
C101.txt;828,94;5,75;10
C101.txt;897,88;5,09;11
C101.txt;828,94;4,62;10
C101.txt;828,94;4,56;10
C101.txt;828,94;4,87;10
C101.txt;828,94;4,83;10
C101.txt;828,94;4,79;10
C102.txt;828,94;6,16;10
C102.txt;828,94;5,05;10
C102.txt;828,94;5,41;10
C102.txt;828,94;6,20;10
C102.txt;828,94;6,55;10
C102.txt;828,94;6,83;10
C102.txt;828,94;6,08;10
C102.txt;828,94;5,83;10
C102.txt;828,94;5,08;10
C102.txt;828,94;5,25;10
C103.txt;828,06;6,47;10
C103.txt;877,89;5,23;10
C103.txt;1027,28;6,70;10
C103.txt;828,06;7,31;10
C103.txt;856,52;5,78;10
C103.txt;907,98;5,17;10
C103.txt;828,06;5,53;10
C103.txt;828,06;5,17;10
C103.txt;861,09;5,33;10
C103.txt;855,30;5,50;10
C104.txt;968,94;6,33;10
C104.txt;965,83;5,31;10
C104.txt;883,81;5,83;10
C104.txt;870,93;5,45;10
C104.txt;890,75;5,98;10
C104.txt;904,71;5,34;10
C104.txt;868,60;5,55;10
C104.txt;957,10;5,61;10
C104.txt;946,69;5,41;10
C104.txt;849,20;5,36;10
C105.txt;828,94;5,39;10
C105.txt;905,93;4,66;10
C105.txt;828,94;4,44;10
C105.txt;927,54;4,76;11
C105.txt;828,94;4,44;10
C105.txt;828,94;5,02;10
C105.txt;828,94;4,64;10
C105.txt;828,94;4,45;10
C105.txt;828,94;4,47;10
C105.txt;892,24;4,66;10
C106.txt;828,94;5,74;10
C106.txt;828,94;4,89;10
C106.txt;828,94;5,11;10
C106.txt;828,94;5,24;10
C106.txt;828,94;5,24;10
C106.txt;828,94;4,94;10
C106.txt;828,94;5,17;10
C106.txt;828,94;5,41;10
C106.txt;828,94;5,11;10
C106.txt;828,94;4,84;10
C107.txt;828,94;5,75;10
C107.txt;867,18;4,77;10
C107.txt;828,94;4,44;10
C107.txt;828,94;4,55;10
C107.txt;828,94;4,64;10
C107.txt;828,94;4,55;10
C107.txt;828,94;4,56;10
C107.txt;828,94;4,61;10
C107.txt;828,94;4,70;10
C107.txt;828,94;4,58;10
C108.txt;828,94;5,81;10
C108.txt;860,89;5,52;10
C108.txt;856,22;5,34;10
C108.txt;891,98;5,53;10
C108.txt;828,94;5,48;10
C108.txt;828,94;5,03;10
C108.txt;875,96;5,69;10
C108.txt;828,94;5,22;10
C108.txt;863,50;4,97;10
C108.txt;828,94;5,36;10
C109.txt;922,14;6,11;10
C109.txt;866,80;5,44;10
C109.txt;897,45;5,72;10
C109.txt;856,26;4,95;10
C109.txt;832,51;5,30;10
C109.txt;862,58;5,36;10
C109.txt;889,59;5,06;10
C109.txt;832,69;5,08;10
C109.txt;856,08;5,25;10
C109.txt;858,92;5,09;10
