C101.txt;856,49;9,92;10
C101.txt;856,49;11,85;10
C101.txt;851,33;11,20;10
C101.txt;856,49;10,69;10
C101.txt;856,49;9,39;10
C101.txt;849,64;9,25;10
C101.txt;851,33;9,42;10
C101.txt;850,40;9,23;10
C101.txt;849,64;9,46;10
C101.txt;849,64;10,89;10
C102.txt;890,09;13,10;10
C102.txt;868,47;10,37;10
C102.txt;894,27;10,60;10
C102.txt;868,47;10,77;10
C102.txt;872,48;10,82;10
C102.txt;868,00;11,38;10
C102.txt;897,38;10,41;10
C102.txt;867,80;11,24;10
C102.txt;865,34;9,51;10
C102.txt;865,34;10,89;10
C103.txt;874,24;12,81;10
C103.txt;871,34;12,46;10
C103.txt;843,42;12,04;10
C103.txt;874,24;11,11;10
C103.txt;875,00;12,35;10
C103.txt;874,24;11,40;10
C103.txt;902,30;12,10;10
C103.txt;912,25;11,12;10
C103.txt;874,24;11,92;10
C103.txt;874,24;11,64;10
C104.txt;842,23;13,60;10
C104.txt;847,06;12,41;10
C104.txt;896,08;12,94;10
C104.txt;840,93;12,34;10
C104.txt;891,27;12,23;10
C104.txt;870,54;11,96;10
C104.txt;881,23;12,10;10
C104.txt;842,38;11,43;10
C104.txt;880,09;11,37;10
C104.txt;840,28;10,63;10
C105.txt;833,24;9,68;10
C105.txt;849,64;9,52;10
C105.txt;849,64;9,26;10
C105.txt;1029,77;9,63;10
C105.txt;849,64;9,55;10
C105.txt;849,64;9,23;10
C105.txt;849,64;9,36;10
C105.txt;968,62;9,45;10
C105.txt;849,64;8,85;10
C105.txt;1323,29;9,82;10
C106.txt;1826,01;11,38;10
C106.txt;1212,49;11,81;10
C106.txt;1405,54;11,12;10
C106.txt;1248,53;10,36;10
C106.txt;1222,40;10,63;10
C106.txt;1375,01;11,79;10
C106.txt;1030,82;10,86;10
C106.txt;1269,58;10,12;10
C106.txt;1285,28;11,31;10
C106.txt;1352,66;11,45;10
C107.txt;847,33;11,97;10
C107.txt;845,15;9,64;10
C107.txt;847,33;10,93;10
C107.txt;882,89;10,86;10
C107.txt;834,23;9,67;10
C107.txt;847,33;10,42;10
C107.txt;987,25;10,03;10
C107.txt;937,59;10,94;10
C107.txt;894,11;9,19;10
C107.txt;846,57;10,71;10
C108.txt;1169,89;11,37;10
C108.txt;864,96;10,63;10
C108.txt;912,10;9,78;10
C108.txt;975,16;10,13;10
C108.txt;957,00;11,32;10
C108.txt;869,35;9,87;10
C108.txt;953,85;11,21;10
C108.txt;931,42;10,79;10
C108.txt;936,60;10,24;10
C108.txt;870,52;9,93;10
C109.txt;848,48;12,48;10
C109.txt;849,86;12,06;10
C109.txt;850,65;11,70;10
C109.txt;849,86;11,36;10
C109.txt;846,47;11,88;10
C109.txt;849,86;11,81;10
C109.txt;849,86;12,00;10
C109.txt;849,86;10,91;10
C109.txt;849,86;10,73;10
C109.txt;849,86;10,73;10
C201.txt;711,98;9,16;3
C201.txt;711,98;8,53;3
C201.txt;711,98;8,53;3
C201.txt;711,98;8,40;3
C201.txt;711,98;8,42;3
C201.txt;711,98;8,31;3
C201.txt;711,98;8,74;3
C201.txt;711,98;8,51;3
C201.txt;711,98;8,38;3
C201.txt;711,98;8,33;3
C202.txt;704,29;13,29;3
C202.txt;750,36;10,73;3
C202.txt;756,38;11,12;3
C202.txt;809,37;10,88;3
C202.txt;750,35;11,12;3
C202.txt;750,36;12,24;3
C202.txt;758,54;10,82;3
C202.txt;750,36;12,02;3
C202.txt;747,85;10,80;3
C202.txt;703,99;12,51;3
C203.txt;594,85;14,59;3
C203.txt;603,37;14,76;3
C203.txt;603,75;14,01;3
C203.txt;591,17;14,05;3
C203.txt;604,58;14,83;3
C203.txt;606,76;13,48;3
C203.txt;606,76;14,92;3
C203.txt;600,21;13,46;3
C203.txt;604,58;14,93;3
C203.txt;591,17;13,43;3
C204.txt;686,34;16,74;3
C204.txt;656,32;13,78;3
