C101.txt;828,94;49,82;10;;;Valori;;;;;;;;;
C101.txt;828,94;47,13;10;;Etichette di riga;Media di 828,94;Media di 49,82;Media di 10;Min di 828,94_2;Min di 10_2;;;;Dev Mean;Dev Min
C101.txt;828,94;47,28;10;;C101.txt;828,94;47,19666667;10;828,94;10;;827,3;;0,198%;0,198%
C101.txt;828,94;47,11;10;;C102.txt;828,94;55,861;10;828,94;10;;827,3;;0,198%;0,198%
C101.txt;828,94;46,99;10;;C103.txt;828,06;62,05;10;828,06;10;;826,3;;0,213%;0,213%
C101.txt;828,94;47,7;10;;C104.txt;824,931;70,29;10;824,78;10;;822,9;;0,247%;0,228%
C101.txt;828,94;46,29;10;;C105.txt;828,94;50,416;10;828,94;10;;827,3;;0,198%;0,198%
C101.txt;828,94;47,68;10;;C106.txt;828,94;52,822;10;828,94;10;;827,3;;0,198%;0,198%
C101.txt;828,94;47,01;10;;C107.txt;828,94;51,903;10;828,94;10;;827,3;;0,198%;0,198%
C101.txt;828,94;47,58;10;;C108.txt;828,94;57,753;10;828,94;10;;827,3;;0,198%;0,198%
C102.txt;828,94;57,09;10;;C109.txt;828,94;63,962;10;828,94;10;;827,3;;0,198%;0,198%
C102.txt;828,94;56,42;10;;C201.txt;591,56;32,957;3;591,56;3;;589,1;;0,418%;0,418%
C102.txt;828,94;54,43;10;;C202.txt;591,56;44,621;3;591,56;3;;589,1;;0,418%;0,418%
C102.txt;828,94;56,7;10;;C203.txt;591,538;55,536;3;591,17;3;;588,7;;0,482%;0,420%
C102.txt;828,94;55,81;10;;C204.txt;600,143;63,465;3;590,6;3;;588,1;;2,048%;0,425%
C102.txt;828,94;56,52;10;;C205.txt;588,88;37,515;3;588,88;3;;586,4;;0,423%;0,423%
C102.txt;828,94;55,34;10;;C206.txt;588,49;41,127;3;588,49;3;;586;;0,425%;0,425%
C102.txt;828,94;56,8;10;;C207.txt;591,275;47,018;3;588,29;3;;585,8;;0,935%;0,425%
C102.txt;828,94;53,69;10;;C208.txt;588,32;44,849;3;588,32;3;;585,8;;0,430%;0,430%
C102.txt;828,94;55,81;10;;rC101.txt;1659,325;69,824;16,1;1647,53;16;;1619,8;;2,440%;1,712%
C103.txt;828,06;62,91;10;;rC102.txt;1489,36;67,844;14,4;1470,42;14;;1457,4;;2,193%;0,893%
C103.txt;828,06;61,77;10;;rC103.txt;1309,263;67,174;12;1276,33;12;;1258;;4,075%;1,457%
C103.txt;828,06;63,11;10;;rC104.txt;1196,21;63,558;10,8;1158,21;10;;1132,3;;5,644%;2,288%
C103.txt;828,06;63,44;10;;rC105.txt;1548,096;70,574;15,4;1539,58;15;;1513,7;;2,272%;1,710%
C103.txt;828,06;61,68;10;;rC106.txt;1394,769;65,986;13,2;1385,04;13;;1372,7;;1,608%;0,899%
C103.txt;828,06;62,03;10;;rC107.txt;1264,891;65,47;12,4;1235,55;12;;1207,8;;4,727%;2,298%
C103.txt;828,06;60,66;10;;rC108.txt;1142,216;63,846;11;1125,52;11;;1114,2;;2,514%;1,016%
C103.txt;828,06;62,12;10;;rC201.txt;1287,006;54,753;8,9;1277,99;8;;1261,8;;1,998%;1,283%
