C101.txt;923,03;9,72;13
C101.txt;933,95;8,78;13
C101.txt;924,76;8,76;13
C101.txt;921,71;9,29;13
C101.txt;921,53;8,89;13
C101.txt;923,20;8,74;13
C101.txt;922,77;8,80;13
C101.txt;932,11;8,78;13
C101.txt;921,53;8,89;13
C101.txt;924,30;8,81;13
C102.txt;927,23;10,29;13
C102.txt;922,31;9,35;13
C102.txt;925,08;9,51;13
C102.txt;922,31;9,31;13
C102.txt;922,79;9,29;13
C102.txt;922,96;9,54;13
C102.txt;921,53;9,28;13
C102.txt;922,31;9,55;13
C102.txt;922,31;9,21;13
C102.txt;928,62;9,54;13
C103.txt;925,10;10,71;13
C103.txt;921,44;10,21;13
C103.txt;921,86;9,94;13
C103.txt;932,92;10,19;13
C103.txt;921,44;10,73;13
C103.txt;933,40;10,13;13
C103.txt;922,11;10,17;13
C103.txt;932,92;10,38;13
C103.txt;921,73;10,70;13
C103.txt;921,73;10,19;13
C104.txt;924,28;12,36;13
C104.txt;927,12;11,06;13
C104.txt;922,26;10,87;13
C104.txt;926,26;11,02;13
C104.txt;929,23;10,93;13
C104.txt;926,26;11,24;13
C104.txt;923,50;11,15;13
C104.txt;918,80;11,19;13
C104.txt;921,12;11,14;13
C104.txt;919,10;10,98;13
C105.txt;923,03;10,20;13
C105.txt;923,20;9,29;13
C105.txt;923,03;8,98;13
C105.txt;921,53;9,28;13
C105.txt;930,77;9,21;13
C105.txt;923,03;9,01;13
C105.txt;927,84;9,17;13
C105.txt;923,03;9,01;13
C105.txt;927,37;9,24;13
C105.txt;923,03;9,03;13
C106.txt;921,53;10,12;13
C106.txt;927,84;9,18;13
C106.txt;923,20;9,48;13
C106.txt;924,64;9,18;13
C106.txt;923,20;9,17;13
C106.txt;923,03;9,36;13
C106.txt;923,03;9,28;13
C106.txt;928,94;9,47;13
C106.txt;921,53;9,22;13
C106.txt;923,03;9,41;13
C107.txt;922,36;10,04;13
C107.txt;923,20;9,41;13
C107.txt;918,19;9,27;13
C107.txt;923,03;9,56;13
C107.txt;923,03;10,05;13
C107.txt;923,03;9,41;13
C107.txt;921,53;9,47;13
C107.txt;921,53;9,28;13
C107.txt;921,71;9,48;13
C107.txt;922,77;9,34;13
C108.txt;926,63;10,36;13
C108.txt;923,20;9,99;13
C108.txt;923,20;9,55;13
C108.txt;922,07;9,84;13
C108.txt;923,20;9,97;13
C108.txt;927,30;9,59;13
C108.txt;923,98;9,81;13
C108.txt;926,63;9,50;13
C108.txt;924,24;9,79;13
C108.txt;924,32;9,53;13
C109.txt;922,92;11,18;13
C109.txt;924,75;10,23;13
C109.txt;927,08;10,44;13
C109.txt;927,24;10,39;13
C109.txt;934,63;10,22;13
C109.txt;922,18;10,41;13
C109.txt;923,63;10,15;13
C109.txt;922,92;10,42;13
C109.txt;925,18;10,55;13
C109.txt;927,56;10,42;13
C201.txt;714,39;10,64;6
C201.txt;714,39;10,28;6
C201.txt;714,39;9,74;6
C201.txt;714,39;9,79;6
C201.txt;714,71;9,92;6
C201.txt;714,39;9,88;6
C201.txt;714,39;9,95;6
C201.txt;714,39;9,79;6
C201.txt;714,39;10,02;6
C201.txt;714,71;10,08;6
C202.txt;714,18;10,34;6
C202.txt;714,28;9,86;6
C202.txt;714,18;9,55;6
C202.txt;714,18;9,86;6
C202.txt;714,18;9,67;6
C202.txt;714,18;9,55;6
C202.txt;714,18;9,62;6
C202.txt;714,50;9,61;6
C202.txt;714,18;9,56;6
C202.txt;714,50;9,96;6
